target,suite,task,trial,temperature,status,time_s,completion_tokens,failure_note
k2horizon,bash,count_matches,1,0.7,fail,0.53,35,FAIL count foo
k2horizon,bash,count_matches,2,0.7,pass,0.58,39,FAIL count foo
k2horizon,bash,csv_col,0,0.0,pass,1.88,123,
k2horizon,bash,csv_col,1,0.7,pass,2.7,188,
k2horizon,bash,csv_col,2,0.7,pass,2.13,147,
k2horizon,bash,extract_urls,0,0.0,fail,0.52,27,https://c.net
k2horizon,bash,extract_urls,1,0.7,fail,0.42,27,https://c.net
k2horizon,bash,extract_urls,2,0.7,fail,0.43,27,https://c.net
k2horizon,bash,json_get,0,0.0,fail,0.62,32,KeyError: '$1'
k2horizon,bash,json_get,1,0.7,fail,0.5,32,KeyError: '$1'
k2horizon,bash,json_get,2,0.7,fail,0.5,32,KeyError: '$1'
k2horizon,bash,largest_file,0,0.0,fail,0.92,55,FAIL got
k2horizon,bash,largest_file,1,0.7,fail,0.86,58,FAIL got
k2horizon,bash,largest_file,2,0.7,fail,1.84,129,FAIL got
k2horizon,bash,retry3,0,0.0,fail,0.85,48,FAIL false succeeded
k2horizon,bash,retry3,1,0.7,pass,1.2,83,FAIL false succeeded
k2horizon,bash,retry3,2,0.7,pass,0.61,41,FAIL false succeeded
k2horizon,bash,rotate,0,0.0,fail,1.43,89,cat: log.2: No such file or directory
k2horizon,bash,rotate,1,0.7,pass,0.88,60,cat: log.2: No such file or directory
k2horizon,bash,rotate,2,0.7,pass,0.85,58,cat: log.2: No such file or directory
k2horizon,bash,sum_stdin,0,0.0,pass,1.04,63,
k2horizon,bash,sum_stdin,1,0.7,pass,0.91,62,
k2horizon,bash,sum_stdin,2,0.7,pass,0.93,63,
k2horizon,brutal-bash,csv_to_tsv,0,0.0,pass,8.97,506, tab\tinside	y	5
k2horizon,brutal-bash,csv_to_tsv,1,0.7,fail,8.09,466, tab\tinside	y	5
k2horizon,brutal-bash,csv_to_tsv,2,0.7,fail,12.91,733, tab\tinside	y	5
k2horizon,brutal-bash,total_size,0,0.0,pass,1.81,94,
k2horizon,brutal-bash,total_size,1,0.7,pass,1.71,99,
k2horizon,brutal-bash,total_size,2,0.7,pass,1.29,75,
k2horizon,brutal-c,arena_alloc,0,0.0,compile_error,17.51,996,solution.c:38:52: error: call to undeclared function 'prev_size'; ISO C99 and later do not support i
k2horizon,brutal-c,arena_alloc,1,0.7,compile_error,17.02,967,solution.c:38:52: error: call to undeclared function 'prev_size'; ISO C99 and later do not support i
k2horizon,brutal-c,arena_alloc,2,0.7,compile_error,14.2,810,solution.c:38:52: error: call to undeclared function 'prev_size'; ISO C99 and later do not support i
k2horizon,brutal-c,utf8_next,0,0.0,wrong_answer,8.25,467,"FAIL U+0800 min 3b: returned -1 cp=U+FFFFFFFF, want 3 cp=U+0800"
k2horizon,brutal-c,utf8_next,1,0.7,pass,7.35,435,"FAIL U+0800 min 3b: returned -1 cp=U+FFFFFFFF, want 3 cp=U+0800"
k2horizon,brutal-c,utf8_next,2,0.7,pass,12.7,739,"FAIL U+0800 min 3b: returned -1 cp=U+FFFFFFFF, want 3 cp=U+0800"
k2horizon,brutal-python,clone_graph,0,0.0,pass,2.51,133,
k2horizon,brutal-python,clone_graph,1,0.7,pass,2.77,159,
k2horizon,brutal-python,clone_graph,2,0.7,pass,3.52,204,
k2horizon,brutal-python,path_glob,0,0.0,fail,15.12,865,AssertionError
k2horizon,brutal-python,path_glob,1,0.7,fail,15.65,888,AssertionError
k2horizon,brutal-python,path_glob,2,0.7,fail,15.1,865,AssertionError
k2horizon,ceval,atoi_strict,0,0.0,compile_error,2.55,177,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || out == NULL"
k2horizon,ceval,atoi_strict,1,0.7,pass,2.43,172,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || out == NULL"
k2horizon,ceval,atoi_strict,2,0.7,pass,2.51,182,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || out == NULL"
k2horizon,ceval,binary_search,0,0.0,pass,1.54,103,
k2horizon,ceval,binary_search,1,0.7,pass,1.43,107,
k2horizon,ceval,binary_search,2,0.7,pass,1.58,116,
k2horizon,ceval,bswap32,0,0.0,pass,1.45,96,
k2horizon,ceval,bswap32,1,0.7,pass,1.28,96,
k2horizon,ceval,bswap32,2,0.7,pass,1.28,96,
k2horizon,ceval,cmp_desc,0,0.0,pass,1.07,68,
k2horizon,ceval,cmp_desc,1,0.7,pass,0.74,54,
k2horizon,ceval,cmp_desc,2,0.7,pass,0.91,68,
k2horizon,ceval,count_words,0,0.0,pass,1.31,86,
k2horizon,ceval,count_words,1,0.7,pass,1.22,89,
k2horizon,ceval,count_words,2,0.7,pass,1.17,86,
k2horizon,ceval,fizzbuzz,0,0.0,pass,1.39,91,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
k2horizon,ceval,fizzbuzz,1,0.7,pass,1.42,107,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
k2horizon,ceval,fizzbuzz,2,0.7,compile_error,1.19,86,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
k2horizon,ceval,is_prime,0,0.0,pass,1.44,95,
k2horizon,ceval,is_prime,1,0.7,pass,1.3,95,
k2horizon,ceval,is_prime,2,0.7,pass,1.28,95,
k2horizon,ceval,itoa,0,0.0,wrong_answer,2.84,201,"FAIL itoa(-7)=""7-"" want ""-7"""
k2horizon,ceval,itoa,1,0.7,wrong_answer,3.4,243,"FAIL itoa(-7)=""7-"" want ""-7"""
k2horizon,ceval,itoa,2,0.7,wrong_answer,2.64,192,"FAIL itoa(-7)=""7-"" want ""-7"""
k2horizon,ceval,max_subarray,0,0.0,pass,1.77,121,
k2horizon,ceval,max_subarray,1,0.7,pass,1.61,117,
k2horizon,ceval,max_subarray,2,0.7,pass,1.74,127,
k2horizon,ceval,parse_csv_ints,0,0.0,pass,2.14,150,
k2horizon,ceval,parse_csv_ints,1,0.7,pass,2.32,173,
k2horizon,ceval,parse_csv_ints,2,0.7,pass,2.04,150,
k2horizon,ceval,popcount,0,0.0,pass,1.52,106,
k2horizon,ceval,popcount,1,0.7,pass,1.47,106,
k2horizon,ceval,popcount,2,0.7,pass,1.43,106,
k2horizon,ceval,reverse_string,0,0.0,compile_error,1.28,87,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
k2horizon,ceval,reverse_string,1,0.7,pass,1.11,80,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
k2horizon,ceval,reverse_string,2,0.7,pass,1.17,82,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
k2horizon,ceval,ring,0,0.0,pass,2.68,189,
k2horizon,ceval,ring,1,0.7,pass,2.56,189,
k2horizon,ceval,ring,2,0.7,pass,2.42,177,
k2horizon,ceval,rot13,0,0.0,wrong_answer,1.08,70,"FAIL rot13(""hello"")=""AXEEH"" want ""uryyb"""
k2horizon,ceval,rot13,1,0.7,wrong_answer,0.94,69,"FAIL rot13(""hello"")=""AXEEH"" want ""uryyb"""
k2horizon,ceval,rot13,2,0.7,pass,1.42,106,"FAIL rot13(""hello"")=""AXEEH"" want ""uryyb"""
k2horizon,ceval,stack,0,0.0,pass,2.1,140,
k2horizon,ceval,stack,1,0.7,pass,1.82,140,
k2horizon,ceval,stack,2,0.7,pass,2.26,168,
k2horizon,ceval,trim,0,0.0,compile_error,1.8,126,solution.c:13:15: error: call to undeclared library function 'strlen' with type 'unsigned long (cons
k2horizon,ceval,trim,1,0.7,pass,2.34,167,solution.c:13:15: error: call to undeclared library function 'strlen' with type 'unsigned long (cons
k2horizon,ceval,trim,2,0.7,compile_error,1.54,114,solution.c:13:15: error: call to undeclared library function 'strlen' with type 'unsigned long (cons
k2horizon,chard,csv_field,0,0.0,wrong_answer,4.83,348,"FAIL csv_field(""a,b,c"", 2) = ""abc"" (3), want ""c"" (1)"
k2horizon,chard,csv_field,1,0.7,compile_error,4.27,316,"FAIL csv_field(""a,b,c"", 2) = ""abc"" (3), want ""c"" (1)"
k2horizon,chard,csv_field,2,0.7,wrong_answer,4.51,320,"FAIL csv_field(""a,b,c"", 2) = ""abc"" (3), want ""c"" (1)"
k2horizon,chard,glob_match,0,0.0,pass,2.58,180,
k2horizon,chard,glob_match,1,0.7,pass,2.3,171,
k2horizon,chard,glob_match,2,0.7,pass,2.92,215,
k2horizon,chard,rpn_eval,0,0.0,pass,3.84,272,
k2horizon,chard,rpn_eval,1,0.7,pass,4.07,298,
k2horizon,chard,rpn_eval,2,0.7,pass,4.31,312,
k2horizon,pyhard,json_diff,0,0.0,fail,2.35,156,AssertionError
k2horizon,pyhard,json_diff,1,0.7,fail,2.34,164,AssertionError
k2horizon,pyhard,json_diff,2,0.7,pass,1.93,136,AssertionError
k2horizon,pyhard,lru_cache,0,0.0,pass,2.12,139,
k2horizon,pyhard,lru_cache,1,0.7,pass,1.72,122,
k2horizon,pyhard,lru_cache,2,0.7,pass,1.7,121,
k2horizon,pyhard,topological_sort,0,0.0,pass,3.24,221,"AssertionError: ['app', 'lib', 'base']"
k2horizon,pyhard,topological_sort,1,0.7,fail,2.81,200,"AssertionError: ['app', 'lib', 'base']"
k2horizon,pyhard,topological_sort,2,0.7,fail,2.3,162,"AssertionError: ['app', 'lib', 'base']"
k2horizon,python,csv_column_sum,0,0.0,pass,1.21,77,
k2horizon,python,csv_column_sum,1,0.7,pass,1.1,77,
k2horizon,python,csv_column_sum,2,0.7,pass,1.16,81,
k2horizon,python,deep_get,0,0.0,pass,0.91,53,
k2horizon,python,deep_get,1,0.7,pass,0.77,53,
k2horizon,python,deep_get,2,0.7,pass,0.81,56,
k2horizon,python,flatten,0,0.0,pass,0.46,23,
k2horizon,python,flatten,1,0.7,pass,0.33,23,
k2horizon,python,flatten,2,0.7,pass,0.33,23,
k2horizon,python,is_valid_ipv4,0,0.0,pass,1.36,86,
k2horizon,python,is_valid_ipv4,1,0.7,pass,1.23,86,
k2horizon,python,is_valid_ipv4,2,0.7,pass,1.22,86,
k2horizon,python,merge_intervals,0,0.0,pass,1.5,97,
k2horizon,python,merge_intervals,1,0.7,pass,1.46,103,
k2horizon,python,merge_intervals,2,0.7,pass,1.47,103,
k2horizon,python,parse_json_safely,0,0.0,pass,0.69,40,
k2horizon,python,parse_json_safely,1,0.7,pass,0.57,40,
k2horizon,python,parse_json_safely,2,0.7,pass,0.58,40,
k2horizon,python,run_length_encode,0,0.0,pass,1.44,94,
k2horizon,python,run_length_encode,1,0.7,pass,1.38,96,
k2horizon,python,run_length_encode,2,0.7,pass,1.16,82,
k2horizon,python,top_k_words,0,0.0,pass,1.07,65,
k2horizon,python,top_k_words,1,0.7,pass,0.93,65,
k2horizon,python,top_k_words,2,0.7,pass,0.92,64,
k2horizon,research,rhel10_nfs,0,0.0,pass,8.67,351,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
k2horizon,research,rhel10_nfs,1,0.7,fail,2.53,150,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
k2horizon,research,rhel10_nfs,2,0.7,pass,3.17,188,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
k2horizon,shhard,backup_rotate,0,0.0,fail,2.67,170,find: -printf: unknown primary or operator
k2horizon,shhard,backup_rotate,1,0.7,fail,2.28,155,find: -printf: unknown primary or operator
k2horizon,shhard,backup_rotate,2,0.7,fail,2.13,145,find: -printf: unknown primary or operator
k2horizon,shhard,find_dupes,0,0.0,fail,4.99,330,d/a/one.txt d/a/one.txt d/b/two.txt d/c/three.txt
k2horizon,shhard,find_dupes,1,0.7,fail,5.65,389,d/a/one.txt d/a/one.txt d/b/two.txt d/c/three.txt
k2horizon,shhard,find_dupes,2,0.7,fail,5.98,410,d/a/one.txt d/a/one.txt d/b/two.txt d/c/three.txt
k2horizon,shhard,top_errors,0,0.0,pass,1.89,120,   3 disk # full
k2horizon,shhard,top_errors,1,0.7,fail,1.36,92,   3 disk # full
k2horizon,shhard,top_errors,2,0.7,pass,1.78,121,   3 disk # full
katcoder,bash,count_matches,0,0.0,fail,0.67,35,FAIL count zzz
katcoder,bash,count_matches,1,0.7,fail,0.64,34,FAIL count zzz
katcoder,bash,count_matches,2,0.7,fail,0.63,35,FAIL count zzz
katcoder,bash,csv_col,0,0.0,pass,2.62,122,
katcoder,bash,csv_col,1,0.7,pass,2.47,136,
katcoder,bash,csv_col,2,0.7,pass,2.92,198,
katcoder,bash,extract_urls,0,0.0,fail,0.61,28,https://c.net
katcoder,bash,extract_urls,1,0.7,fail,0.91,46,https://c.net
katcoder,bash,extract_urls,2,0.7,fail,0.99,49,https://c.net
katcoder,bash,json_get,0,0.0,pass,0.73,38,
katcoder,bash,json_get,1,0.7,pass,0.84,38,
katcoder,bash,json_get,2,0.7,pass,0.76,38,
katcoder,bash,largest_file,0,0.0,fail,0.79,49,find: -printf: unknown primary or operator
katcoder,bash,largest_file,1,0.7,fail,0.93,57,find: -printf: unknown primary or operator
katcoder,bash,largest_file,2,0.7,fail,0.85,49,find: -printf: unknown primary or operator
katcoder,bash,retry3,0,0.0,pass,1.24,76,
katcoder,bash,retry3,1,0.7,pass,1.49,90,
katcoder,bash,retry3,2,0.7,pass,1.28,76,
katcoder,bash,rotate,0,0.0,pass,1.21,58,
katcoder,bash,rotate,1,0.7,pass,1.36,60,
katcoder,bash,rotate,2,0.7,pass,1.19,58,
katcoder,bash,sum_stdin,0,0.0,pass,1.22,69,
katcoder,bash,sum_stdin,1,0.7,pass,1.17,70,
katcoder,bash,sum_stdin,2,0.7,pass,1.09,69,
katcoder,brutal-bash,csv_to_tsv,0,0.0,pass,5.78,444,"+name	note	qty\nplain	simple	1\n""a	b""	he said ""hi""	2\n""multi\nline""	x	3\n""""	empty	4\n		\n""tab\tinside""	y	5"
katcoder,brutal-bash,csv_to_tsv,1,0.7,fail,5.61,427,"+name	note	qty\nplain	simple	1\n""a	b""	he said ""hi""	2\n""multi\nline""	x	3\n""""	empty	4\n		\n""tab\tinside""	y	5"
katcoder,brutal-bash,csv_to_tsv,2,0.7,fail,7.44,570,"+name	note	qty\nplain	simple	1\n""a	b""	he said ""hi""	2\n""multi\nline""	x	3\n""""	empty	4\n		\n""tab\tinside""	y	5"
katcoder,brutal-bash,total_size,0,0.0,pass,1.68,108,
katcoder,brutal-bash,total_size,1,0.7,pass,1.55,106,
katcoder,brutal-bash,total_size,2,0.7,pass,1.76,122,
katcoder,brutal-c,arena_alloc,0,0.0,wrong_answer,13.07,1027,solution.c:6:24: error: typedef redefinition with different types ('struct alignas' vs 'long double'
katcoder,brutal-c,arena_alloc,1,0.7,compile_error,13.25,1029,solution.c:6:24: error: typedef redefinition with different types ('struct alignas' vs 'long double'
katcoder,brutal-c,arena_alloc,2,0.7,wrong_answer,12.28,945,solution.c:6:24: error: typedef redefinition with different types ('struct alignas' vs 'long double'
katcoder,brutal-c,utf8_next,0,0.0,compile_error,8.59,669,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
katcoder,brutal-c,utf8_next,1,0.7,compile_error,8.76,669,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
katcoder,brutal-c,utf8_next,2,0.7,compile_error,8.76,669,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
katcoder,brutal-python,clone_graph,0,0.0,pass,2.83,206,TypeError: cannot use 'dict' as a dict key (unhashable type: 'dict')
katcoder,brutal-python,clone_graph,1,0.7,pass,2.56,185,TypeError: cannot use 'dict' as a dict key (unhashable type: 'dict')
katcoder,brutal-python,clone_graph,2,0.7,fail,3.46,260,TypeError: cannot use 'dict' as a dict key (unhashable type: 'dict')
katcoder,brutal-python,path_glob,0,0.0,fail,8.59,665,AssertionError
katcoder,brutal-python,path_glob,1,0.7,fail,9.12,701,AssertionError
katcoder,brutal-python,path_glob,2,0.7,fail,10.39,803,AssertionError
katcoder,ceval,atoi_strict,0,0.0,pass,2.21,169,
katcoder,ceval,atoi_strict,1,0.7,pass,2.27,175,
katcoder,ceval,atoi_strict,2,0.7,pass,2.41,186,
katcoder,ceval,binary_search,0,0.0,pass,1.65,119,
katcoder,ceval,binary_search,1,0.7,pass,1.57,119,
katcoder,ceval,binary_search,2,0.7,pass,1.49,113,
katcoder,ceval,bswap32,0,0.0,pass,1.11,77,
katcoder,ceval,bswap32,1,0.7,pass,1.19,87,
katcoder,ceval,bswap32,2,0.7,pass,1.1,77,
katcoder,ceval,cmp_desc,0,0.0,pass,1.15,80,
katcoder,ceval,cmp_desc,1,0.7,pass,1.11,80,
katcoder,ceval,cmp_desc,2,0.7,pass,1.1,80,
katcoder,ceval,count_words,0,0.0,pass,1.35,101,
katcoder,ceval,count_words,1,0.7,pass,1.29,95,
katcoder,ceval,count_words,2,0.7,pass,1.35,101,
katcoder,ceval,fizzbuzz,0,0.0,compile_error,1.29,95,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
katcoder,ceval,fizzbuzz,1,0.7,compile_error,1.32,95,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
katcoder,ceval,fizzbuzz,2,0.7,compile_error,1.38,97,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
katcoder,ceval,is_prime,0,0.0,pass,1.63,126,
katcoder,ceval,is_prime,1,0.7,pass,1.66,126,
katcoder,ceval,is_prime,2,0.7,pass,1.61,123,
katcoder,ceval,itoa,0,0.0,wrong_answer,2.65,211,"FAIL itoa(-2147483648)=""-2147483647"" want ""-2147483648"""
katcoder,ceval,itoa,1,0.7,pass,2.38,185,"FAIL itoa(-2147483648)=""-2147483647"" want ""-2147483648"""
katcoder,ceval,itoa,2,0.7,wrong_answer,2.8,221,"FAIL itoa(-2147483648)=""-2147483647"" want ""-2147483648"""
katcoder,ceval,max_subarray,0,0.0,pass,1.5,114,
katcoder,ceval,max_subarray,1,0.7,pass,1.53,114,
katcoder,ceval,max_subarray,2,0.7,pass,1.52,114,
katcoder,ceval,parse_csv_ints,0,0.0,pass,1.95,151,
katcoder,ceval,parse_csv_ints,1,0.7,pass,2.06,158,
katcoder,ceval,parse_csv_ints,2,0.7,pass,1.96,149,
katcoder,ceval,popcount,0,0.0,pass,0.83,55,
katcoder,ceval,popcount,1,0.7,pass,0.77,51,
katcoder,ceval,popcount,2,0.7,pass,0.75,51,
katcoder,ceval,reverse_string,0,0.0,pass,1.13,83,
katcoder,ceval,reverse_string,1,0.7,pass,1.09,81,
katcoder,ceval,reverse_string,2,0.7,pass,1.11,83,
katcoder,ceval,ring,0,0.0,pass,2.47,189,
katcoder,ceval,ring,1,0.7,pass,2.46,189,
katcoder,ceval,ring,2,0.7,pass,2.45,189,
katcoder,ceval,rot13,0,0.0,pass,1.65,131,
katcoder,ceval,rot13,1,0.7,pass,1.72,131,
katcoder,ceval,rot13,2,0.7,pass,1.52,113,
katcoder,ceval,stack,0,0.0,pass,1.86,138,
katcoder,ceval,stack,1,0.7,pass,1.83,138,
katcoder,ceval,stack,2,0.7,pass,1.85,138,
katcoder,ceval,trim,0,0.0,wrong_answer,1.79,137,"FAIL trim(""  hello  "")=""  hello"" want ""hello"""
katcoder,ceval,trim,1,0.7,wrong_answer,1.91,137,"FAIL trim(""  hello  "")=""  hello"" want ""hello"""
katcoder,ceval,trim,2,0.7,wrong_answer,1.86,137,"FAIL trim(""  hello  "")=""  hello"" want ""hello"""
katcoder,chard,csv_field,0,0.0,compile_error,4.68,368,"solution.c:1:53: error: unknown type name 'size_t'
    1 | int csv_field(const char *line, int idx, "
katcoder,chard,csv_field,1,0.7,pass,7.08,544,"solution.c:1:53: error: unknown type name 'size_t'
    1 | int csv_field(const char *line, int idx, "
katcoder,chard,csv_field,2,0.7,compile_error,5.14,400,"solution.c:1:53: error: unknown type name 'size_t'
    1 | int csv_field(const char *line, int idx, "
katcoder,chard,glob_match,0,0.0,pass,2.09,161,
katcoder,chard,glob_match,1,0.7,pass,2.04,156,
katcoder,chard,glob_match,2,0.7,pass,2.13,161,
katcoder,chard,rpn_eval,0,0.0,wrong_answer,4.5,355,"FAIL ""3 4 +"" = 0.000000 want 7.000000"
katcoder,chard,rpn_eval,1,0.7,wrong_answer,3.15,248,"FAIL ""3 4 +"" = 0.000000 want 7.000000"
katcoder,chard,rpn_eval,2,0.7,wrong_answer,4.11,322,"FAIL ""3 4 +"" = 0.000000 want 7.000000"
katcoder,pyhard,json_diff,0,0.0,pass,2.51,181,
katcoder,pyhard,json_diff,1,0.7,pass,2.84,206,
katcoder,pyhard,json_diff,2,0.7,pass,2.46,177,
katcoder,pyhard,lru_cache,0,0.0,pass,2.32,167,
katcoder,pyhard,lru_cache,1,0.7,pass,2.4,167,
katcoder,pyhard,lru_cache,2,0.7,pass,2.25,153,
katcoder,pyhard,topological_sort,0,0.0,fail,2.93,217,"AssertionError: ['app', 'lib', 'base']"
katcoder,pyhard,topological_sort,1,0.7,fail,3.0,216,"AssertionError: ['app', 'lib', 'base']"
katcoder,pyhard,topological_sort,2,0.7,fail,3.03,217,"AssertionError: ['app', 'lib', 'base']"
katcoder,python,csv_column_sum,0,0.0,fail,0.78,48,NameError: name 'csv' is not defined. Did you forget to import 'csv'?
katcoder,python,csv_column_sum,1,0.7,fail,0.79,48,NameError: name 'csv' is not defined. Did you forget to import 'csv'?
katcoder,python,csv_column_sum,2,0.7,fail,0.99,62,NameError: name 'csv' is not defined. Did you forget to import 'csv'?
katcoder,python,deep_get,0,0.0,pass,0.92,55,
katcoder,python,deep_get,1,0.7,pass,0.92,55,
katcoder,python,deep_get,2,0.7,pass,0.91,55,
katcoder,python,flatten,0,0.0,pass,0.58,24,
katcoder,python,flatten,1,0.7,pass,0.5,24,
katcoder,python,flatten,2,0.7,pass,0.48,24,
katcoder,python,is_valid_ipv4,0,0.0,pass,1.55,98,
katcoder,python,is_valid_ipv4,1,0.7,pass,1.41,98,
katcoder,python,is_valid_ipv4,2,0.7,pass,1.44,98,
katcoder,python,merge_intervals,0,0.0,pass,1.83,110,
katcoder,python,merge_intervals,1,0.7,pass,1.48,88,
katcoder,python,merge_intervals,2,0.7,pass,1.61,110,
katcoder,python,parse_json_safely,0,0.0,pass,0.7,44,
katcoder,python,parse_json_safely,1,0.7,pass,0.72,44,
katcoder,python,parse_json_safely,2,0.7,pass,0.78,44,
katcoder,python,run_length_encode,0,0.0,pass,1.51,106,
katcoder,python,run_length_encode,1,0.7,pass,1.51,106,
katcoder,python,run_length_encode,2,0.7,pass,1.52,106,
katcoder,python,top_k_words,0,0.0,pass,1.16,71,
katcoder,python,top_k_words,1,0.7,pass,1.23,71,
katcoder,python,top_k_words,2,0.7,pass,1.17,71,
katcoder,research,rhel10_nfs,0,0.0,pass,5.01,353,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
katcoder,research,rhel10_nfs,1,0.7,fail,4.18,265,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
katcoder,research,rhel10_nfs,2,0.7,fail,4.36,259,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
katcoder,shhard,backup_rotate,0,0.0,pass,2.57,184,find: -printf: unknown primary or operator
katcoder,shhard,backup_rotate,1,0.7,pass,2.65,168,find: -printf: unknown primary or operator
katcoder,shhard,backup_rotate,2,0.7,fail,2.31,144,find: -printf: unknown primary or operator
katcoder,shhard,find_dupes,0,0.0,pass,3.07,216,FAIL got:
katcoder,shhard,find_dupes,1,0.7,pass,3.0,205,FAIL got:
katcoder,shhard,find_dupes,2,0.7,fail,3.35,247,FAIL got:
katcoder,shhard,top_errors,0,0.0,fail,1.7,112,   1 disk 12 full
katcoder,shhard,top_errors,1,0.7,fail,1.82,122,   1 disk 12 full
katcoder,shhard,top_errors,2,0.7,pass,2.25,147,   1 disk 12 full
katcoder-reap,bash,count_matches,0,0.0,fail,0.74,35,FAIL count zzz
katcoder-reap,bash,count_matches,1,0.7,fail,0.58,30,FAIL count zzz
katcoder-reap,bash,count_matches,2,0.7,fail,0.64,35,FAIL count zzz
katcoder-reap,bash,csv_col,0,0.0,pass,1.49,99,
katcoder-reap,bash,csv_col,1,0.7,pass,1.04,62,
katcoder-reap,bash,csv_col,2,0.7,pass,1.31,86,
katcoder-reap,bash,extract_urls,0,0.0,fail,0.6,28,https://c.net
